125594,-0.11,-0.35,1.44,-38.80,62.59,-0.21,-17.94,7.92,69.61
125604,-0.13,-0.37,1.41,-29.88,53.67,1.50,-17.98,8.14,69.62
125614,-0.14,-0.39,1.39,-24.70,43.94,3.23,-18.11,8.17,69.69
125624,-0.13,-0.40,1.40,-21.95,31.73,3.76,-18.20,7.91,69.80
125634,-0.13,-0.41,1.42,-19.05,17.53,3.47,-18.19,7.46,69.95
125644,-0.13,-0.41,1.47,-13.09,-1.08,1.66,-17.97,6.65,70.15
125654,-0.14,-0.41,1.52,-5.18,-20.59,-0.39,-17.58,5.66,70.38
125664,-0.16,-0.41,1.56,6.47,-42.60,-1.81,-16.91,4.42,70.71
125674,-0.17,-0.40,1.58,18.64,-62.45,-2.07,-16.13,3.13,71.09
125684,-0.17,-0.39,1.58,28.73,-76.30,-0.05,-15.32,1.94,71.53
125694,-0.15,-0.38,1.57,37.06,-85.04,3.28,-14.50,0.86,72.00
125704,-0.12,-0.38,1.55,44.14,-88.83,6.65,-13.84,-0.19,72.45
125714,-0.09,-0.39,1.53,49.87,-89.47,9.06,-13.21,-1.11,72.85
125724,-0.06,-0.39,1.51,55.41,-86.85,9.60,-12.52,-1.90,73.13
125734,-0.03,-0.39,1.49,60.35,-82.99,9.21,-11.82,-2.62,73.35
125744,0.00,-0.38,1.48,65.37,-78.49,8.10,-11.06,-3.28,73.51
125754,0.02,-0.37,1.46,70.07,-74.13,5.89,-10.27,-3.90,73.60
125764,0.04,-0.35,1.43,73.63,-70.33,3.92,-9.51,-4.46,73.66
125774,0.05,-0.34,1.41,76.78,-67.96,1.61,-8.72,-5.01,73.68
125784,0.05,-0.32,1.37,79.71,-66.35,-0.41,-7.89,-5.54,73.69
125794,0.04,-0.31,1.34,81.81,-64.61,-1.89,-7.07,-6.04,73.70
125804,0.04,-0.30,1.31,82.68,-62.70,-2.44,-6.28,-6.50,73.73
125814,0.04,-0.28,1.28,82.87,-61.28,-2.88,-5.52,-6.97,73.75
125824,0.03,-0.26,1.24,83.04,-58.95,-3.34,-4.75,-7.38,73.75
125834,0.03,-0.24,1.20,82.84,-56.68,-3.58,-4.00,-7.77,73.75
125844,0.03,-0.23,1.14,80.53,-53.95,-3.56,-3.37,-8.12,73.75
125854,0.03,-0.22,1.08,75.76,-51.19,-3.42,-2.90,-8.46,73.76
125864,0.04,-0.21,1.02,68.40,-48.14,-4.52,-2.60,-8.78,73.70
125874,0.03,-0.19,0.99,60.14,-43.54,-6.10,-2.37,-8.93,73.60
125884,0.03,-0.18,0.99,52.24,-37.68,-6.97,-2.21,-8.98,73.51
125894,0.02,-0.17,1.01,47.34,-31.64,-7.87,-1.97,-8.96,73.40
125904,0.02,-0.16,1.01,46.69,-27.39,-7.26,-1.58,-8.97,73.37
125914,0.02,-0.15,1.02,48.11,-24.74,-6.85,-1.09,-9.01,73.33
125924,0.01,-0.14,1.01,51.73,-24.69,-5.36,-0.48,-9.16,73.35
125934,0.01,-0.13,0.98,55.89,-26.41,-4.70,0.20,-9.38,73.33
125944,0.00,-0.11,0.93,58.33,-29.17,-3.76,0.84,-9.68,73.34
125954,-0.00,-0.09,0.88,58.93,-31.48,-2.82,1.43,-9.98,73.34
125964,0.01,-0.07,0.82,56.89,-32.63,-1.43,1.91,-10.24,73.37
125974,0.02,-0.05,0.76,53.20,-33.37,-0.34,2.30,-10.49,73.40
125984,0.04,-0.04,0.72,48.62,-32.81,0.43,2.63,-10.90,73.42
125994,0.06,-0.02,0.69,44.84,-31.41,0.62,2.99,-11.26,73.41
126004,0.08,-0.00,0.66,43.06,-29.33,-0.72,3.44,-11.55,73.32
126014,0.10,0.02,0.63,41.31,-26.86,-2.73,3.88,-11.80,73.18
126024,0.12,0.04,0.59,39.83,-23.85,-5.78,4.36,-11.96,72.97
126034,0.13,0.07,0.56,36.96,-21.40,-8.20,4.75,-12.11,72.76
126044,0.13,0.09,0.52,31.91,-20.14,-9.80,5.01,-12.30,72.56
126054,0.14,0.12,0.49,27.16,-19.14,-10.87,5.24,-12.47,72.36
126064,0.14,0.14,0.47,25.59,-18.09,-10.93,5.58,-12.62,72.21
126074,0.13,0.17,0.45,24.77,-17.28,-10.19,5.93,-12.75,72.10
126084,0.13,0.19,0.45,24.01,-16.86,-7.94,6.25,-12.93,72.07
126094,0.14,0.20,0.45,23.37,-17.85,-5.96,6.57,-13.18,72.04
126104,0.15,0.21,0.45,22.26,-19.46,-3.03,6.84,-13.49,72.07
126114,0.17,0.22,0.44,21.50,-20.85,-1.11,7.12,-13.82,72.08
126124,0.18,0.22,0.43,20.32,-21.70,0.66,7.35,-14.16,72.11
126134,0.20,0.22,0.41,18.60,-21.86,1.68,7.54,-14.47,72.12
126144,0.21,0.21,0.39,15.46,-21.92,2.12,7.64,-14.77,72.11
126154,0.22,0.21,0.37,12.16,-21.87,2.07,7.71,-15.07,72.08
126164,0.21,0.20,0.35,9.97,-21.07,2.41,7.81,-15.32,72.07
126174,0.20,0.19,0.32,9.04,-19.57,3.47,7.95,-15.53,72.10
126184,0.18,0.19,0.30,7.51,-16.09,4.29,8.05,-15.60,72.15
126194,0.17,0.19,0.28,4.25,-12.47,5.93,8.03,-15.63,72.25
126204,0.16,0.18,0.27,-0.85,-9.07,7.31,7.89,-15.65,72.36
126214,0.15,0.18,0.26,-7.06,-6.14,8.73,7.64,-15.65,72.48
126224,0.15,0.17,0.26,-14.82,-3.88,10.00,7.24,-15.68,72.62
126234,0.15,0.16,0.26,-22.61,-1.70,11.37,6.75,-15.69,72.78
126244,0.14,0.15,0.28,-29.51,0.75,12.76,6.22,-15.67,72.95
126254,0.14,0.13,0.29,-35.04,2.71,13.85,5.69,-15.65,73.13
126264,0.14,0.13,0.33,-39.48,4.00,15.04,5.17,-15.59,73.31
126274,0.14,0.12,0.36,-42.20,4.68,15.63,4.69,-15.46,73.47
126284,0.13,0.10,0.40,-42.98,4.80,16.44,4.17,-15.31,73.68
126294,0.11,0.09,0.44,-41.68,4.90,17.75,3.73,-15.17,73.93
126304,0.10,0.08,0.47,-38.90,6.45,20.19,3.38,-14.95,74.24
126314,0.10,0.07,0.49,-37.10,8.38,22.27,3.03,-14.70,74.56
126324,0.12,0.06,0.50,-39.65,10.48,24.99,2.39,-14.63,74.95
126334,0.14,0.04,0.52,-43.28,12.12,26.80,1.64,-14.54,75.33
126344,0.17,0.01,0.55,-46.42,13.72,26.18,0.89,-14.41,75.60
126354,0.18,-0.02,0.59,-48.29,15.86,24.52,0.17,-14.19,75.82
126364,0.17,-0.04,0.64,-46.89,19.29,20.28,-0.35,-13.81,75.88
126374,0.16,-0.07,0.68,-45.00,23.86,16.16,-0.83,-13.34,75.89
126384,0.14,-0.09,0.72,-43.74,29.77,11.57,-1.29,-12.73,75.83
126394,0.13,-0.11,0.75,-42.95,34.87,7.93,-1.75,-12.10,75.77
126404,0.12,-0.12,0.78,-45.70,38.77,4.79,-2.39,-11.49,75.69
126414,0.11,-0.13,0.81,-50.34,42.16,1.64,-3.14,-10.87,75.57
126424,0.10,-0.14,0.84,-55.42,45.68,-3.82,-3.93,-10.21,75.29
